Date,Network,GSM Register Attempt,GPRS Register Attempt,GSM Register Success,GPRS Register Success,GSM Success Ratio (%),GPRS Success Ratio (%),GSM Avg Register Roamers,GPRS Avg Register Roamers,Total Avg Register Roamers,GSM Out of Total Roamer(%),GPRS Out of Total Roamer(%),Country
2014-02-18,AWCC,0,0,0,0,0,0.0,2,1,3.0981813675372557E-5,3.774866935940508E-5,AFGHANISTAN,
2014-02-18,Etisalat (AFG),1,0,100,0,100,0.0,1,0,1.5490906837686278E-5,0.0,AFGHANISTAN,
2014-02-18,Vodafone (ALB),30,39,1,700,31,56.67,0.7948717948717948,2,2,3.0981813675372557E-5,7.549733871881016E-5,ALBANIA,
2014-02-18,Wataniya Telecom Algerie,0,0,0,0,0,0.0,2,0,3.0981813675372557E-5,0.0,ALGERIA,
2014-02-18,Claro (ARG),269,56,500,53,1.86,0.9464285714285714,3,2,4.6472720513058835E-5,7.549733871881016E-5,ARGENTINA,
2014-02-18,Movistar (ARG),273,0,26,600,0,97.44,0.0,14,0,2.1687269572760788E-4,0.0,ARGENTINA,
2014-02-18,MTS (ARM),12,0,0,0,0,0.0,1,0,1.5490906837686278E-5,0.0,ARMENIA,
2014-02-18,Orange (ARM),1,0,100,0,100,0.0,2,0,3.0981813675372557E-5,0.0,ARMENIA,
2014-02-18,Telstra (AUS),3151,5007,160,600,3974,50.97,0.7936888356301178,101,81,0.001564581590606314,0.0030576422181118118,AUSTRALIA,
2014-02-18,Vodafone (AUS),13557,1769,800,0,0.06,0.0,7,2,1.0843634786380394E-4,7.549733871881016E-5,AUSTRALIA,
2014-02-18,Yes Optus (AUS),18961,2444,0,0,0,0.0,0,0,0.0,0.0,AUSTRALIA,
2014-02-18,Mobilkom (AUT),1360,5384,132,500,5375,97.43,0.9983283803863299,174,116,0.0026954177897574125,0.0043788456456909895,AUSTRIA,
2014-02-18,Orange (AUT) (1800),124,89,11,400,82,91.94,0.9213483146067416,16,8,2.4785450940298045E-4,3.0198935487524064E-4,AUSTRIA,
2014-02-18,T-Mobile (AUT),267,990,17,400,985,65.17,0.9949494949494949,41,32,6.351271803451375E-4,0.0012079574195009626,AUSTRIA,
2014-02-18,Telering - HPMN,101,225,6,500,225,64.36,1.0,24,18,3.717817641044707E-4,6.794760484692914E-4,AUSTRIA,
2014-02-18,Azercell,249,26,1,700,12,6.83,0.46153846153846156,1,2,1.5490906837686278E-5,7.549733871881016E-5,AZERBAIJAN,
2014-02-18,Azerfon (AZE),18,9,1,800,9,100,1.0,3,1,4.6472720513058835E-5,3.774866935940508E-5,AZERBAIJAN,
2014-02-18,Bakcell (AZE),15,1,100,1,6.67,1.0,1,1,1.5490906837686278E-5,3.774866935940508E-5,AZERBAIJAN,
2014-02-18,Batelco (BHS),4,1,0,0,0,0.0,2,1,3.0981813675372557E-5,3.774866935940508E-5,BAHAMAS,
2014-02-18,Batelco (BHR),1642,1125,118,800,596,72.35,0.5297777777777778,26,10,4.027635777798432E-4,3.774866935940508E-4,BAHRAIN,
2014-02-18,Viva (BHR),170,330,7,700,244,45.29,0.7393939393939394,18,9,2.78836323078353E-4,3.397380242346457E-4,BAHRAIN,
2014-02-18,Zain (BHR),106,341,10,300,338,97.17,0.9912023460410557,18,15,2.78836323078353E-4,5.662300403910763E-4,BAHRAIN,
2014-02-18,Grameenphone,19940,988,10,100,480,0.51,0.48582995951417,27,17,4.182544846175295E-4,6.417273791098864E-4,BANGLADESH,
2014-02-18,Robi,7346,296,2,100,180,0.29,0.6081081081081081,11,3,1.7039997521454907E-4,1.1324600807821524E-4,BANGLADESH,
2014-02-18,Sheba World,13247,204,0,0,0,0.0,1,0,1.5490906837686278E-5,0.0,BANGLADESH,
2014-02-18,Warid Telecom (BGD),3334,53,300,24,0.09,0.4528301886792453,1,1,1.5490906837686278E-5,3.774866935940508E-5,BANGLADESH,
2014-02-18,Velcom,54,118,2,200,118,40.74,1.0,3,3,4.6472720513058835E-5,1.1324600807821524E-4,BELARUS,
2014-02-18,Base (BEL),142,286,9,600,270,67.61,0.9440559440559441,13,10,2.013817888899216E-4,3.774866935940508E-4,BELGIUM,
2014-02-18,Mobistar,1056,246,34,400,160,32.58,0.6504065040650406,87,80,0.0013477088948787063,0.0030198935487524064,BELGIUM,
2014-02-18,Proximus,3332,292,0,0,0,0.0,0,0,0.0,0.0,BELGIUM,
2014-02-18,TashiCell (BTN),24,1,0,0,0,0.0,0,0,0.0,0.0,BHUTAN,
2014-02-18,Mtel (BIH),0,0,0,0,0,0.0,3,1,4.6472720513058835E-5,3.774866935940508E-5,BOSNIA HERZEGOVINA,
2014-02-18,Orange (BWA),22,3,800,3,36.36,1.0,2,2,3.0981813675372557E-5,7.549733871881016E-5,BOTSWANA,
2014-02-18,Claro (BRA),454,1977,22,200,1950,48.9,0.9863429438543247,31,22,4.8021811196827463E-4,8.304707259069118E-4,BRAZIL,
2014-02-18,Oi (BRA),91,16,400,12,4.4,0.75,2,1,3.0981813675372557E-5,3.774866935940508E-5,BRAZIL,
2014-02-18,TIM Brazil,802,132,21,100,100,26.31,0.7575757575757576,15,5,2.3236360256529418E-4,1.887433467970254E-4,BRAZIL,
2014-02-18,B-Mobile (BRN),55,7,900,0,16.36,0.0,20,0,3.0981813675372554E-4,0.0,BRUNEI,
2014-02-18,DSTCom,1020,2604,70,900,2545,69.51,0.9773425499231951,185,63,0.0028658177649719613,0.0023781661696425202,BRUNEI,
2014-02-18,Globul,79,5,400,1,5.06,0.2,3,1,4.6472720513058835E-5,3.774866935940508E-5,BULGARIA,
2014-02-18,Mobil Tel,275,939,23,400,937,85.09,0.9978700745473909,67,51,0.0010378907581249806,0.001925182137329659,BULGARIA,
2014-02-18,Vivacom (BGR),27,75,2,700,75,100,1.0,6,3,9.294544102611767E-5,1.1324600807821524E-4,BULGARIA,
2014-02-18,Hello GSM (KHM),372,0,21,800,0,58.6,0.0,5,0,7.745453418843138E-5,0.0,CAMBODIA,
2014-02-18,Mobitel (KHM),1980,229,7,700,106,3.89,0.462882096069869,11,8,1.7039997521454907E-4,3.0198935487524064E-4,CAMBODIA,
2014-02-18,Smart (KHM),826,65,700,8,0.85,0.12307692307692308,4,2,6.196362735074511E-5,7.549733871881016E-5,CAMBODIA,
2014-02-18,Bell Mobility (CAN),197,446,10,300,433,52.28,0.9708520179372198,17,13,2.633454162406667E-4,4.907327016722661E-4,CANADA,
2014-02-18,Microcell - HPMN,1094,2326,75,600,2324,69.1,0.999140154772141,77,71,0.0011927998265018433,0.002680155524517761,CANADA,
2014-02-18,Telus (CAN),406,50,2,300,24,5.67,0.48,1,1,1.5490906837686278E-5,3.774866935940508E-5,CANADA,
2014-02-18,Entel PCS (CHL),25,26,1,600,25,64,0.9615384615384616,8,3,1.2392725470149023E-4,1.1324600807821524E-4,CHILE,
2014-02-18,CMCC,114038,24707,967,600,13159,8.48,0.5326020965718218,2530,3109,0.039191994299346285,0.11736061303839039,CHINA,
2014-02-18,China Unicom,217573,31667,70,900,942,0.33,0.0297470552941548,116,78,0.0017969451931716084,0.002944396210033596,CHINA,
2014-02-18,Comcel (COL),23,10,300,8,13.04,0.8,1,1,1.5490906837686278E-5,3.774866935940508E-5,COLOMBIA,
